prec_smooth1960,tavg_smooth1960,dday28C_smooth1960,dday29C_smooth1960,prec_smooth1970,tavg_smooth1970,dday28C_smooth1970,dday29C_smooth1970,prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
63.513622,22.557871,123.6717,84.67897,61.190174,22.408676,101.56761,67.919159,54.13274,23.15914,132.73178,92.868767,63.718071,22.588755,110.36346,75.474258,53.082111,23.003334,135.68874,96.003014,1
66.422714,24.340752,184.95047,132.07251,64.45784,24.425547,177.61456,125.59833,63.876678,24.6441,188.79709,136.18611,62.231529,24.303516,165.31793,115.90638,58.900383,24.445612,176.96901,125.32989,1
58.549072,22.832928,113.17488,74.337212,60.605812,22.604885,96.443871,62.051235,57.98362,22.890232,122.41673,84.389656,65.33522,22.575394,101.05095,66.524345,52.666569,22.835249,118.55446,81.267738,1
74.969505,24.269556,183.92149,131.00829,76.932816,24.35821,176.37962,124.28886,68.543022,24.462559,186.48663,133.60632,71.036163,24.113661,172.20692,121.731,67.841972,24.611778,196.7793,141.15477,1
60.250309,21.931845,97.831963,63.452415,62.284241,21.484354,70.568375,43.671535,71.080956,21.92416,94.313049,63.281784,69.693405,21.683729,80.221016,51.593212,56.462402,22.163345,97.116852,64.858955,0
69.864876,24.267851,177.01559,125.30415,75.320641,24.245592,165.2635,115.58224,61.549904,24.577621,194.87155,141.23996,67.423935,24.167847,186.05489,134.56258,64.063545,24.931143,215.97627,158.27585,1
67.690674,24.330507,175.69348,123.95115,68.117638,24.448402,176.17224,124.0537,61.83699,24.696257,193.81735,139.97838,62.282047,24.649277,185.45079,132.646,66.380089,24.778761,182.71432,128.92731,1
61.131889,23.084938,142.36398,98.977768,59.556164,22.823992,124.28648,84.958633,50.294888,23.234299,161.21439,116.73769,62.87851,22.823151,131.6317,91.929886,52.182674,23.220062,166.48479,121.47446,1
67.517776,24.171446,172.9351,121.7082,69.82756,24.303041,171.96069,120.76989,61.856564,24.52499,189.70638,136.5784,63.36945,24.329176,179.75871,128.14896,65.785141,24.730959,193.60832,138.29936,1
64.394691,22.651112,112.91456,74.078064,64.936577,22.372185,93.915482,60.133381,61.748013,22.68342,121.12379,83.12825,66.782379,22.434425,99.677292,65.520729,52.991982,22.816099,121.35707,83.29763,1
63.76342,23.849056,167.8181,118.60764,57.375706,23.601368,149.32903,104.09673,57.983639,24.008087,177.64473,128.96384,60.678654,23.591339,152.41447,107.80841,55.245354,23.930887,174.7585,126.41852,1
57.88633,24.568808,196.29265,141.89334,56.315765,24.596581,188.24272,135.06435,59.205307,24.948284,218.57166,161.92314,56.286407,24.692757,198.20222,144.09729,61.729042,24.868147,203.20093,147.57053,1
62.647861,21.03331,73.796486,45.262905,62.647217,20.809368,54.409569,31.48134,63.448616,20.98254,71.655304,46.18206,71.522438,20.520555,52.580273,32.709568,65.402893,21.279921,65.047585,38.932594,0
69.348991,20.637089,57.157665,33.172318,74.684464,20.249121,37.186108,20.823011,72.473236,20.679577,51.270729,31.413769,78.486046,20.647078,52.835117,31.800634,61.927002,21.154751,61.762398,37.898796,0
74.009811,24.815191,202.73164,145.76808,69.366714,24.949852,210.3365,152.22469,70.276398,24.954956,208.886,152.30952,69.469254,24.873745,202.19339,145.66743,68.027,25.037758,216.86349,158.16174,1
56.557999,22.465618,101.20046,65.540779,59.947998,22.405233,88.510376,56.662525,60.028,23.007986,126.85291,88.230751,67.811996,22.597343,105.81707,70.93589,53.332001,22.823713,117.30809,80.882675,1
64.065918,24.218372,184.62488,132.62886,60.332619,23.946329,167.57088,119.13664,57.881805,24.553429,205.88435,152.10674,60.461521,24.012478,171.673,123.11109,58.627941,24.484188,201.11557,147.18939,1
61.267242,24.368713,191.04118,137.77135,55.79467,24.322721,178.65297,127.60685,58.188866,24.710739,211.91257,157.11166,57.360802,24.348322,185.59785,134.54922,58.164761,24.646034,201.09143,147.05786,1
68.200523,24.498531,187.72565,134.02042,65.467567,24.541256,185.54651,132.37032,63.771053,24.847422,209.72726,153.89935,62.557632,24.405872,185.81516,133.53181,63.394802,24.717825,194.58788,139.76468,1
61.745659,22.211962,91.486595,57.954639,62.619335,21.975842,76.192001,47.255722,68.008446,22.440893,109.70192,74.968239,70.06002,22.277477,91.603722,59.560703,55.006779,22.537159,101.46972,67.862488,0
69.85553,24.548588,199.02875,143.85469,65.607422,24.680197,197.50638,142.23769,66.743767,24.833414,203.10449,148.1143,64.916382,24.618729,188.77171,135.36934,60.932449,24.778988,200.28439,144.7849,1
76.786835,24.432049,183.46475,129.85945,74.31813,24.567263,180.93037,127.5137,68.557457,24.728752,195.52983,140.49947,69.888474,24.519796,181.03745,127.79159,68.07296,25.010969,208.29204,149.94394,1
76.175804,24.205389,159.95068,111.11728,72.833519,24.02186,154.6655,107.66858,63.626663,24.610493,189.9476,137.95532,78.677299,24.337103,159.03998,111.00417,58.953148,24.707169,193.06284,139.52936,1
61.649094,22.253284,120.50941,82.123543,61.926411,22.181017,101.81339,67.685013,54.401711,22.791746,133.42017,93.479118,60.568424,22.384373,112.02968,76.453178,52.124405,22.708149,137.77556,97.678543,1
66.375778,24.285091,181.58101,129.54396,62.001587,24.042515,170.16252,121.04704,57.523441,24.560257,207.72366,153.96341,68.468872,24.211514,172.90622,123.9025,54.047604,24.681257,214.95036,159.29063,1
66.751595,24.217148,166.27307,116.41241,66.522758,24.087523,162.51964,114.13743,57.346149,24.460684,190.18336,138.36121,70.597397,24.153135,161.82607,113.80586,51.722996,24.700356,199.92502,145.4039,1
70.490181,19.173185,35.904026,18.219419,71.112625,19.175079,25.260017,12.972153,69.234764,19.439341,37.916534,22.087933,77.675903,19.3374,31.78076,17.276058,66.035614,19.948198,40.339722,22.086884,0
59.992985,22.757048,110.33656,72.102287,61.84631,22.503815,92.989113,59.443413,59.555546,22.827898,120.96111,83.216034,66.440628,22.563387,100.28606,65.887177,52.405552,22.833574,117.3663,80.228554,1
56.859108,22.159689,114.79249,76.967392,59.965496,21.823635,84.896233,54.00993,70.487289,22.24638,110.91816,76.17115,68.971245,21.803791,83.958015,54.491402,64.886803,22.406382,105.28618,70.334877,0
63.769485,21.194065,69.519905,42.153053,70.544098,20.665846,43.506042,24.987318,68.909264,21.207438,60.362972,37.842937,71.772438,21.22452,64.344414,40.055912,60.46497,21.620035,72.170639,45.625732,0
66.045082,22.114834,112.72599,76.388329,62.859318,21.988289,91.439072,60.164814,61.521923,22.402889,107.26304,73.206764,66.976135,22.073032,98.599442,66.524117,54.267746,22.686762,129.01556,90.73848,1
61.217278,22.122923,91.342567,57.86784,63.803093,21.803305,72.682327,44.875816,66.624763,22.316055,103.32102,70.02021,70.07782,22.149984,88.438942,57.302567,55.522133,22.440893,100.44102,67.11657,0
71.043907,20.967699,62.772148,36.750729,72.775726,20.782049,46.143475,26.952345,69.874527,21.085775,65.054794,41.677036,73.610527,20.73732,46.747704,27.486526,66.148071,21.308964,57.36208,34.021042,0
60.104908,23.357876,141.74019,97.711601,56.982307,23.095467,128.71658,88.211411,52.468948,23.478998,157.3605,112.78417,63.811493,22.92396,120.95528,82.677437,52.34626,23.413687,156.57124,112.25625,1
81.457237,24.629896,156.70314,106.62385,77.714012,24.584127,151.94676,103.32047,76.870277,24.898746,173.8927,122.32992,75.821548,24.779083,158.22137,108.2249,70.605225,25.235704,189.67332,134.67992,1
59.224804,21.966879,115.6295,77.835388,59.435509,21.676416,84.123634,53.662518,64.33493,21.925898,105.57091,72.341034,66.349747,21.631479,88.485489,58.602898,57.634838,22.238905,107.36928,72.199196,0
73.66272,24.708298,188.53989,133.53413,70.816956,24.830376,195.16402,139.12109,69.462982,24.920952,200.48071,144.72389,67.814743,24.772676,186.1825,131.95192,69.152596,24.89292,195.82964,139.67097,1
60.072525,23.065512,140.43985,97.558434,59.437683,22.919786,124.43203,85.282364,53.184536,23.43173,153.94327,110.0499,64.049858,22.729801,116.83916,79.801613,51.536564,23.214357,150.44406,107.82346,1
60.508244,21.978014,97.911713,63.869583,62.190666,21.717791,74.97113,47.267963,58.619442,22.288961,100.47922,67.664101,65.298195,22.002756,90.488022,59.694092,54.779369,22.343843,105.08082,71.15596,0
78.173271,20.692883,56.233925,32.851025,76.06118,20.308025,39.520317,22.512686,71.638519,20.505764,47.762684,29.028013,81.977776,20.441217,45.242092,26.524231,60.532028,21.237328,66.1577,41.285553,0
68.045769,21.418941,81.03196,51.473381,71.762703,20.903597,49.854164,29.618761,64.49556,21.35778,61.225998,38.348862,72.628639,21.369076,70.716637,45.123222,58.95406,21.881794,86.270638,56.796627,0
59.609627,23.266413,142.40878,98.515617,56.22168,23.052578,129.78471,89.267242,52.72184,23.501818,159.66148,114.81316,63.979778,22.892336,122.76341,84.286095,51.995445,23.372181,156.8535,112.83487,1
63.177204,21.529718,85.105415,53.085926,63.674694,21.388386,73.340744,44.661213,73.638168,21.703304,94.048157,62.085777,67.643127,21.338308,64.011803,38.322102,59.831207,21.889578,86.945213,55.701054,0
63.540745,23.283859,139.39389,95.201027,65.081161,23.126177,122.13,81.890388,59.060139,23.466404,149.80193,105.78586,63.854042,23.136545,125.86022,86.184525,46.770557,23.516241,147.20697,103.4587,1
65.029503,22.545349,123.98331,84.709763,62.692921,22.452171,103.66597,69.234917,59.623741,22.891033,126.07295,87.699883,64.042664,22.493216,112.05195,76.874046,54.83094,22.999657,142.1389,101.2148,1
64.787796,22.388985,117.92727,78.820404,65.134354,22.117985,97.987633,63.69762,65.103851,22.389816,122.44656,84.675713,64.509384,22.110685,94.668282,61.864666,54.995388,22.655622,122.46761,84.285149,1
57.359917,22.789164,113.89088,75.152473,60.299595,22.640976,98.827179,64.111565,57.277218,23.026932,127.56166,88.46347,64.215515,22.597452,105.23894,70.120224,52.213562,22.835545,122.69353,84.938927,1
63.189274,24.162001,181.52556,129.84933,55.226311,23.98711,165.56834,117.33259,57.65601,24.43713,199.64984,147.28194,59.190601,23.976894,170.52141,122.67453,56.062786,24.345423,195.53391,143.62682,1
64.523819,24.490311,183.18668,130.33432,66.49691,24.526573,175.2625,123.664,56.35923,24.652664,186.59547,133.95457,58.933128,24.221355,166.23833,117.45421,58.753082,24.693987,190.13396,136.10304,1
62.971527,22.022171,110.50855,74.501793,64.246147,21.704897,79.760803,51.327183,58.608219,22.269798,99.013016,66.625908,65.464157,22.071686,97.303078,65.396774,54.642879,22.50227,117.48041,81.351227,0
52.181534,23.143181,139.16502,95.719559,57.075844,22.964973,121.4628,82.112801,53.026386,23.554096,153.76105,109.67994,59.825943,23.027245,128.31091,88.490669,50.652515,23.348114,149.62386,106.68243,1
65.710777,24.21586,179.44167,127.67088,68.514717,24.172503,167.44566,117.77062,58.123856,24.521229,194.33757,141.12065,65.036415,24.25215,177.94406,127.39629,57.222679,24.749226,207.63046,151.4928,1
63.533024,23.827082,162.81129,114.61069,58.111774,23.561432,148.74443,104.19736,54.548119,23.989914,184.82655,135.66258,66.537628,23.582571,148.96286,105.04863,52.993088,24.070549,188.91219,138.56972,1
65.989151,23.886366,168.08688,118.87777,61.469376,23.656982,156.61078,110.31261,55.916031,24.193871,195.99068,144.71866,68.082733,23.804363,159.65454,113.54988,53.967911,24.309292,200.63666,147.91731,1
63.89267,24.109856,180.09912,128.85863,57.668621,23.805052,166.02776,118.28065,57.203602,24.288921,202.41415,150.37218,65.73291,23.863068,163.3748,116.74341,54.759163,24.296017,200.40604,147.79417,1
58.20121,23.54722,162.44962,114.85802,54.073784,23.334072,146.35365,102.54729,55.343243,23.818392,177.03136,129.3062,62.305508,23.333721,147.46588,104.27196,52.547077,23.744118,177.14403,129.53447,1
60.243595,23.148207,128.23271,86.026405,61.591854,22.828093,109.09067,71.870392,56.89666,23.026342,132.47531,92.210716,61.41703,22.676052,111.47175,74.829262,52.557873,23.000694,137.03488,96.217293,1
71.371086,24.226768,180.00627,127.59001,72.751907,24.359219,177.04297,124.87254,64.670204,24.513884,191.57967,137.99654,66.472534,24.239449,179.201,127.43317,65.52562,24.750252,202.26532,145.67145,1
63.339485,24.242334,198.82423,145.22014,57.798481,23.927269,183.91147,133.55946,57.113892,24.505993,222.33125,167.43674,61.27866,23.974697,180.42972,131.14017,56.252281,24.456184,215.461,160.63864,1
63.279232,24.396336,185.14029,132.3282,59.440411,24.362162,174.84639,123.60596,60.220394,24.65984,199.0089,145.22243,59.278538,24.230917,172.51622,123.11808,59.372841,24.413633,180.42258,128.74167,1
77.572334,24.289839,155.0347,105.97668,76.663696,24.204718,151.1646,103.5016,68.414024,24.627844,176.63631,125.39323,78.096878,24.416811,153.77899,105.52467,62.098885,24.894861,189.73616,135.41978,1
60.772289,22.921,138.61809,96.555611,61.128521,22.70285,121.44261,82.931625,46.911839,23.176279,153.75702,110.18835,59.107948,22.692299,123.45787,85.320015,50.302357,23.115177,157.08989,113.42977,1
71.115952,24.340427,161.60251,111.85517,69.994644,24.283031,158.6283,110.1293,60.534164,24.684816,184.76077,132.50549,73.749527,24.455935,165.79866,116.11602,54.152508,24.94632,200.93544,145.34492,1
71.814041,24.267666,176.03085,123.85638,71.830116,24.451023,177.21138,124.72379,65.602676,24.632122,193.88736,139.64661,66.577896,24.440197,181.59421,128.75305,66.760635,24.900229,204.08047,146.71661,1
78.529869,20.199154,49.243668,27.481527,80.033325,19.845835,31.813293,17.290682,73.001518,20.006058,40.619598,23.980684,85.744987,20.045521,41.564068,23.81151,63.466827,20.729921,56.932537,34.230988,0
59.954891,23.087217,134.35493,92.163933,58.143219,22.870014,121.85455,82.848755,50.228622,23.277849,153.51012,109.86492,62.854149,22.711622,117.12509,79.894882,51.777992,23.225866,155.77707,112.13635,1
78.95546,24.359529,152.2242,103.27518,78.084023,24.348978,148.52769,100.67303,73.473961,24.67514,170.28082,119.43481,76.032555,24.526478,155.98978,106.90905,65.436775,24.948042,187.12256,132.83539,1
66.983665,24.22146,184.85538,132.6476,57.716488,24.069014,167.68115,118.59272,57.386269,24.432993,196.67328,144.37436,59.862747,24.000038,167.21257,119.46201,54.45018,24.247698,185.63576,134.7164,1
62.416534,22.161995,116.10935,78.8638,61.443424,21.914875,90.242455,59.360077,55.984001,22.569324,115.63115,79.490562,63.094852,22.190851,102.83235,69.694717,52.842484,22.591362,126.62048,88.902283,1
64.908669,23.96702,162.9948,114.05379,61.271633,23.712038,145.53456,100.14992,58.959003,23.989594,170.36832,122.22881,61.918713,23.623659,142.63799,99.25383,52.65266,23.652147,151.33813,106.09475,1
64.820152,22.966358,127.88128,85.955704,64.609375,22.649448,109.0815,71.926552,57.661823,22.878574,132.9678,92.596977,62.993008,22.610106,111.87076,75.237305,49.589855,22.977459,135.30809,94.619492,1
70.609962,24.741911,206.01349,149.26935,66.007172,24.87182,210.20517,152.74648,66.829163,24.918581,209.86325,153.64542,65.875694,24.808876,198.5639,142.91991,63.627144,24.993216,215.13403,157.12801,1
70.095703,24.753483,200.3302,144.29471,68.182739,24.837194,202.76561,146.25156,65.804626,24.98675,213.51575,156.56332,63.230972,24.74711,191.69653,137.28998,65.076973,24.852833,195.69725,139.99149,1
59.29644,23.371798,142.58414,97.720558,58.65456,23.034628,124.53696,84.140762,56.104507,23.35775,153.95709,109.8589,60.876835,22.939266,129.53177,89.428497,52.283787,23.131605,146.89162,104.20305,1
64.471718,24.250744,179.9731,128.08644,64.160759,24.109228,167.82144,118.41076,56.371937,24.57905,200.33887,146.58167,64.159645,24.387251,179.33478,128.42818,54.374588,24.723915,210.50694,154.43629,1
57.106907,22.84857,130.828,89.640137,58.51123,22.763338,113.34551,76.223457,53.216991,23.36311,146.65581,103.96641,62.018559,22.777792,118.66854,81.238091,51.065941,23.199532,143.97601,102.46379,1
64.225639,21.916368,108.91547,72.057426,63.600594,21.551493,77.190025,48.394459,64.749489,21.836632,94.182312,63.002144,68.594643,21.643072,88.276443,58.414558,60.840775,22.226805,102.05493,67.433167,0
62.282108,24.02862,173.82414,123.54836,65.563728,23.986202,154.42856,107.65324,60.208878,24.362436,182.60965,132.05293,62.638603,24.05633,163.97005,117.07948,45.214069,24.452154,185.63164,134.48831,1
55.716843,22.569317,109.9139,72.586868,57.784389,22.460218,95.61792,62.257347,54.291607,23.160025,134.59251,94.324707,62.436958,22.640436,113.91675,77.652855,51.091007,22.890326,128.87032,90.487114,1
62.144539,22.485851,123.02176,84.03875,62.136253,22.395794,102.87614,68.775475,55.32835,23.073559,133.3548,93.285019,64.29969,22.486427,108.41391,73.691757,53.677975,22.964565,136.39737,96.54705,1
61.144344,22.477922,125.11234,85.874016,60.729202,22.353045,104.19321,69.882271,54.805145,23.0902,136.56836,95.940613,64.106377,22.522642,111.46584,76.196487,51.63343,22.926937,137.97696,97.93734,1
61.832184,21.766233,90.999359,57.946022,63.198273,21.474598,72.06414,44.410984,74.375755,21.827868,94.243942,62.939869,69.835464,21.573175,74.53624,46.842846,57.586784,22.063393,93.342445,61.568455,0
63.986618,23.947239,174.1118,123.92815,56.455734,23.755268,156.36713,109.81717,58.475868,24.176004,185.26479,135.23563,60.861874,23.741266,158.53264,112.76071,56.349285,24.090162,182.23564,132.54153,1
63.642696,21.389128,74.547455,45.490807,66.798592,21.131662,54.297348,32.546936,69.096863,21.424566,73.224342,47.630169,71.864876,21.059523,52.636696,31.474089,62.075035,21.632011,65.414284,39.890064,0
74.716049,24.343681,179.39836,127.04131,76.108162,24.382355,172.83104,121.42611,68.466133,24.607357,191.96906,138.52696,73.788055,24.550089,182.67917,130.17056,63.586288,24.887768,210.88565,153.82387,1
61.589966,23.086926,124.45358,82.971245,63.864178,22.790033,105.14974,68.614845,56.602184,22.907637,125.19978,86.284843,61.661633,22.579351,103.72,68.476006,50.676456,22.900114,128.53488,89.158607,1
58.373096,22.093254,111.38152,74.015053,60.06765,21.862204,88.114082,56.153419,72.449455,22.267866,114.32757,78.508545,67.411087,21.86659,85.079895,54.797741,64.546822,22.431072,107.02473,71.61409,0
60.68565,24.178797,182.53404,130.93462,55.17844,24.024876,171.10403,122.54717,56.522774,24.584223,215.75714,161.65253,56.892502,24.120028,185.22169,135.30435,56.328873,24.616669,213.8795,159.42903,1
56.608707,23.230677,147.68602,103.06702,56.446896,23.068676,131.9514,90.98761,52.619484,23.564863,163.04366,117.65904,62.002094,22.98107,130.57312,90.668823,50.610905,23.418518,160.68431,116.11673,1
64.962013,24.083096,180.19324,128.83524,62.957428,24.152403,177.58646,126.68237,61.350052,24.334496,190.54997,139.05145,61.817158,23.943855,160.11633,112.74854,57.900276,24.085913,172.99492,123.23779,1
65.099892,24.418528,186.901,133.71384,62.187317,24.474472,181.87665,129.24026,61.828819,24.686989,197.0864,143.53329,62.539112,24.323465,164.45239,115.42236,58.514458,24.311918,167.93817,117.99304,1
62.501869,23.685951,165.55656,117.59153,58.753036,23.398129,144.56166,101.07816,52.764336,23.723476,178.95975,131.04604,64.759743,23.445824,151.96977,107.85233,53.04044,23.808723,181.21278,132.54483,1
