prec_smooth1980,tavg_smooth1980,dday28C_smooth1980,dday29C_smooth1980,prec_smooth1990,tavg_smooth1990,dday28C_smooth1990,dday29C_smooth1990,prec_smooth2000,tavg_smooth2000,dday28C_smooth2000,dday29C_smooth2000,Cluster
56.863052,20.801825,87.464088,59.937447,48.529251,20.910297,92.745758,64.268005,61.536102,21.461592,89.549866,59.732323,1
61.56144,19.303448,47.988419,29.351467,52.366291,19.493347,71.253174,49.173138,59.611069,19.895,60.706562,38.263119,1
62.199905,19.940506,67.549072,45.274662,48.302856,19.92358,74.084053,50.818443,56.833694,20.320873,66.1567,43.012676,1
62.483788,21.676382,105.9216,73.597961,51.175751,21.458197,99.326286,68.352661,59.986748,22.097439,105.4665,71.376205,1
61.229237,21.895075,103.93494,71.744781,51.144775,21.744324,107.87648,75.335052,61.030739,22.180882,104.52959,70.599548,1
63.418663,18.458197,36.580563,21.281891,50.682186,18.624832,57.825226,39.412632,56.833973,19.089718,45.775829,27.96472,1
58.185211,20.987423,100.84711,70.93689,49.36858,21.140757,108.31573,77.014816,58.799549,21.656239,105.27251,72.714508,1
59.233418,20.230585,70.977745,47.109608,50.329037,20.439539,82.301346,56.512894,67.091278,20.818621,76.030388,49.17345,1
60.802605,18.769459,34.683842,19.938051,52.722336,19.035427,59.69862,41.141834,64.762665,19.300909,44.279987,27.066338,1
56.929195,20.89673,96.078529,66.799469,49.673809,21.000977,103.50261,73.023872,58.339077,21.745228,103.0062,70.645706,1
59.00214,20.946175,93.433731,64.324997,49.837368,20.767237,87.722786,60.057606,59.733669,21.419783,90.125053,60.066914,1
59.921257,20.004236,67.950119,44.310089,48.5112,19.909191,68.676971,45.872288,59.213982,20.297724,62.258152,39.24456,1
64.666191,19.537552,56.072567,35.807655,51.893871,19.367954,63.968235,43.332626,60.599796,19.70055,55.046265,34.763702,1
59.071098,19.780645,64.807274,42.593178,46.301842,19.641043,67.205544,45.166149,56.485493,20.15601,62.766869,40.201576,1
60.684963,19.880043,62.640789,40.367157,47.95591,20.071539,79.920258,55.374874,62.359764,20.560211,74.461449,48.462791,1
62.345665,18.366423,33.592442,19.32926,51.63319,18.495153,53.162449,36.208187,58.79681,18.876114,39.642838,23.65851,1
64.230591,17.032938,14.788746,7.1298323,47.590885,17.192732,35.626305,23.460949,67.816154,17.677496,26.85335,15.638,1
61.378635,19.407974,55.609947,35.084389,48.27198,19.394262,65.196854,44.145576,59.462109,19.773052,54.764828,34.123466,1
58.729836,21.409229,98.503456,68.12809,49.799095,21.298174,95.278778,65.525215,61.958279,21.80032,97.472008,65.445259,1
62.556667,18.794512,36.526264,21.294985,50.815617,19.090544,59.668247,40.882183,60.797405,19.564356,50.179657,30.76519,1
61.966923,20.870411,84.913567,57.548424,54.100452,20.911339,86.973747,59.351704,65.980415,21.429037,88.500229,58.464279,1
65.488152,18.967592,44.214909,27.128134,50.35482,19.230497,64.104874,44.29063,63.737389,19.469877,45.818283,27.633154,1
55.304733,20.78064,82.579826,55.933289,47.851406,20.968567,91.966042,63.527302,60.878342,21.455336,84.413231,55.432522,1
56.867321,20.674097,82.276436,55.575207,49.196316,20.705246,86.112328,58.938522,63.724022,21.19359,82.674683,54.183575,1
57.979485,20.973494,88.947556,60.494728,50.288181,20.854374,85.686356,58.195549,58.711552,21.468201,88.386971,58.430626,1
60.64241,17.84766,22.573881,11.880854,52.380375,18.138266,48.737869,32.946285,65.382408,18.418036,36.104359,21.565088,1
65.489571,18.09836,30.62985,17.512335,50.561157,18.370068,54.152424,37.314236,59.359341,19.028149,45.513542,28.145142,1
58.035069,20.526657,77.580605,52.112778,49.152168,20.335125,72.830872,48.713852,62.44178,21.043118,72.328072,46.477757,1
64.599022,17.11161,16.355057,8.12467,47.996948,17.434959,40.144653,26.739504,67.634583,17.893459,29.899714,17.740938,1
61.725426,18.713655,41.192738,24.688511,47.237122,18.863209,59.956226,40.952877,56.127716,19.292416,46.793148,28.526724,1
52.229057,18.050619,26.889236,14.986914,55.988228,18.369452,43.190804,28.601625,56.102535,19.095428,42.475521,26.087708,1
51.190979,17.722397,22.276655,12.010082,55.708538,17.980457,38.558369,25.24683,55.040215,18.627205,36.383034,21.916599,1
61.495705,19.442751,50.7663,31.507755,56.977406,19.502111,53.485405,34.815331,67.290634,20.245426,55.772633,33.966702,1
60.075787,18.626421,34.224689,19.70738,48.239647,18.763618,51.235855,34.581326,61.336143,19.187765,41.967716,25.048977,1
57.050831,17.838146,22.952101,12.328467,61.943577,18.163282,37.679741,24.421356,58.569767,18.88014,34.342712,20.214964,1
64.895813,18.495481,35.873779,20.904638,57.639996,18.731667,49.524647,33.058437,61.715523,19.476879,44.040649,25.931049,1
63.817493,19.177671,40.14785,23.580603,56.801708,19.251854,46.606361,29.758318,69.626732,19.945126,47.789993,28.196907,1
58.508041,18.363209,33.246944,19.251253,54.28083,18.538557,47.895321,32.220543,61.834366,19.244568,41.29454,24.667374,1
57.012657,18.027599,30.76178,17.881624,56.817486,18.111097,41.221104,27.290884,62.495705,18.817537,36.703979,21.83227,1
66.189575,20.294369,60.496231,38.309147,60.240677,20.223776,64.389946,42.107723,59.176529,20.901842,70.379768,44.474903,1
68.402695,19.408512,44.129673,26.323614,58.940399,19.585369,56.11969,36.853355,68.395035,20.064163,54.137024,32.778416,1
62.027344,18.467234,33.292187,19.249983,57.068684,18.567627,44.098087,29.168594,60.828499,19.318624,38.617775,22.498331,1
71.340256,19.778992,60.67757,38.471149,56.007378,19.748505,63.445946,41.593967,62.375801,20.44762,68.118759,43.180927,1
70.118515,20.182184,66.67395,42.934879,55.321556,20.260326,72.762939,48.566307,67.952042,20.824392,72.59063,46.341984,1
61.906673,19.326496,43.915661,26.218012,60.810028,19.305895,50.705662,32.811275,63.130356,19.992983,52.91338,32.006088,1
63.161228,19.166206,40.812439,24.203281,60.831974,19.093008,43.027523,27.42359,67.248039,19.935493,43.365925,25.133848,1
54.549316,17.34395,19.998211,10.484229,55.298561,17.664579,37.333965,24.433556,54.392605,18.261827,34.5746,20.606852,1
59.68906,18.191751,26.68022,14.646589,62.493999,18.423861,39.594643,25.652945,59.993431,19.18404,36.461395,21.094446,1
71.312866,20.33843,70.212349,45.576031,55.620018,20.306383,69.433952,45.655159,65.605461,20.952623,71.3209,45.197884,1
60.652523,17.652618,20.136049,10.669816,55.623787,17.755154,39.937359,26.581358,55.380497,18.333168,35.360622,21.722782,1
62.067204,18.15941,31.320358,17.767927,60.195839,18.311815,41.516331,26.879793,64.021286,19.187153,41.507809,24.455702,1
66.071045,20.162657,55.301788,34.701157,56.682709,20.172104,60.582909,39.21991,58.338272,20.865917,65.698997,41.07972,1
64.679077,18.787432,39.176353,23.114214,54.419979,19.059437,56.878666,38.722694,61.969978,19.545416,47.722836,28.77882,1
60.915241,18.770748,43.614075,26.288809,60.354347,18.750601,51.451714,33.849464,63.733803,19.720221,56.228771,34.808468,1
56.016441,17.775579,29.834494,17.422215,56.170826,17.815807,39.756458,26.373146,63.575455,18.446356,34.698044,20.726706,1
63.879414,20.809063,85.137871,57.989635,55.230881,20.883665,85.788445,58.424953,66.217201,21.402668,86.863113,57.235474,1
57.424625,17.923183,26.464441,14.679875,62.706123,18.154543,38.918663,25.402779,59.274288,18.860397,34.747055,20.293381,1
70.432487,19.744623,51.278149,31.206812,55.979229,19.833942,57.591862,37.097885,68.44886,20.374714,59.720776,36.816654,1
62.668377,18.441349,32.978649,18.952942,61.145382,18.564175,43.148102,28.346478,61.377552,19.365824,38.240013,21.941519,1
65.374695,18.698404,35.49424,20.580065,61.458614,18.764866,44.239285,28.896608,64.657234,19.542429,41.217419,23.90753,1
67.688087,20.104584,60.859303,38.47448,55.484566,20.098663,65.123688,42.581944,58.847397,20.795723,70.674423,44.788212,1
64.61541,18.810995,36.158123,21.005926,58.252224,18.961912,48.714439,32.131729,63.18716,19.607153,43.087376,25.151194,1
64.538193,17.935551,27.759375,15.563284,63.413391,18.03581,37.366428,24.252619,65.074593,18.903479,34.912762,20.047318,1
60.170914,18.285311,33.94257,19.8472,61.72963,18.329411,42.657055,28.354414,61.726479,19.122099,38.208126,22.461935,1
54.527618,17.843899,26.344412,14.634701,60.665493,18.120756,40.516579,26.582439,59.787819,18.764524,37.395317,22.390057,1
65.0457,19.620062,58.228676,36.937798,59.929523,19.500689,56.838181,37.21833,65.971893,20.262653,60.942089,37.884659,1
60.334389,18.02285,31.37738,17.987156,52.194157,18.230492,49.492138,33.737041,62.436378,18.874567,41.680435,25.269638,1
57.567333,17.88817,24.592394,13.403548,59.862595,18.228565,39.826908,25.939831,57.979912,18.92445,36.998219,22.031523,1
67.456146,19.806494,50.937408,31.199976,65.435806,19.686558,51.958462,33.382931,63.569614,20.395403,55.95549,34.004925,1
65.562981,19.681023,52.014633,32.06419,62.706799,19.545134,50.664131,32.503895,66.776146,20.332739,54.888779,33.177841,1
62.639061,18.980976,37.949638,22.171597,56.593662,19.067698,46.867935,30.291105,65.26091,19.784332,45.619476,26.778776,1
66.155548,20.183743,66.025124,42.824821,54.962383,20.306149,73.433365,49.264919,68.576538,20.856045,72.168816,46.022766,1
56.796764,17.707294,22.319246,12.202417,56.782204,17.762569,35.476948,23.063612,59.072826,18.339371,30.9867,18.312092,1
60.477448,17.25069,15.506832,7.796268,57.242584,17.354134,32.568169,21.066685,56.30687,17.898516,29.030985,17.141613,1
63.499477,17.713671,26.074883,14.655043,53.002914,17.970318,47.97831,32.920166,59.524837,18.631708,40.172863,24.53224,1
61.497097,17.587914,20.943512,11.348008,55.756031,17.776287,39.86628,26.700701,56.512772,18.444212,34.141533,20.596067,1
68.35202,19.63563,54.7924,33.935036,55.632854,19.519663,54.559582,34.853546,68.397621,20.174335,57.648746,35.468521,1
60.316521,18.261168,30.199306,17.077906,63.30217,18.391987,40.116356,26.251806,60.672276,19.263599,36.458656,20.90061,1
63.866447,18.989737,36.292027,21.063171,59.043953,19.019543,45.561192,29.615974,63.135929,19.776646,42.045734,24.369925,1
59.178585,18.106163,31.570539,18.264498,56.062111,18.071411,45.893444,30.986664,59.569649,18.66827,41.378548,25.580051,1
71.941261,19.842819,66.164185,42.699059,54.777805,19.734531,64.330406,42.319614,68.397812,20.38538,65.325768,41.178871,1
56.836964,17.910818,30.475573,17.695768,60.061207,17.997509,40.000237,26.330576,62.195206,18.700794,36.289394,21.598068,1
67.723068,19.375675,44.164337,26.288734,57.221607,19.384235,47.649151,30.114084,71.178955,19.969212,51.070557,30.674995,1
65.295372,18.406677,36.352661,21.230438,56.219074,18.566357,50.012962,33.601616,62.466461,19.209944,44.690811,26.713633,1
65.07785,18.968351,37.492928,21.852825,57.80146,18.971619,45.884514,29.608006,67.083069,19.681644,44.770409,26.240925,1
60.891563,18.254959,33.449921,19.251341,48.639156,18.472599,53.587128,36.729061,60.180408,19.02961,44.775955,27.333727,1
56.312599,17.515224,18.407852,9.5551996,56.579071,17.619257,32.983891,21.217846,56.088982,18.169086,29.838982,17.456377,1
63.151958,19.6043,47.562733,28.804211,60.314377,19.598557,54.069584,35.089046,61.064724,20.276587,56.701115,34.565178,1
68.496193,19.678991,56.727615,35.461697,52.042225,19.480614,54.986378,35.305073,62.877831,20.158314,58.843456,36.425793,1
69.528076,19.270531,43.281033,25.735519,59.268051,19.33593,50.377083,32.425991,71.120934,19.843082,49.889484,29.841827,1
68.150421,19.237913,45.853901,27.609747,59.317081,19.514008,62.51128,42.399982,64.483246,20.07061,58.275738,35.946556,1
72.792923,20.61969,70.637932,45.537586,56.84869,20.577969,68.872498,45.012882,62.716141,21.283394,75.376175,47.933346,1
66.757607,20.433662,76.736641,51.175678,54.993397,20.474033,77.658127,52.235699,67.418503,21.106936,80.149895,52.120193,1
61.815697,17.609013,24.59798,13.661493,54.913792,17.804142,44.178295,30.023294,57.871288,18.45676,37.666115,22.84716,1
60.388237,21.131155,90.849892,61.754185,51.692764,21.047077,85.99675,58.11454,58.319069,21.700718,91.7565,60.729843,1
57.511852,17.809721,27.871284,15.79198,53.745377,17.945412,43.029514,28.84367,61.245895,18.613577,37.628483,22.729357,1
67.755157,18.878317,38.351025,22.447205,59.521713,19.035738,50.250084,33.213741,66.212296,19.564939,46.194241,27.424633,1
61.524776,17.964716,23.272564,12.401786,60.655437,18.166357,35.45137,22.687943,60.041023,18.962711,32.357861,18.423613,1
63.834084,19.191256,40.02282,23.519382,62.31189,19.121906,43.604492,27.614912,64.918068,19.853813,44.643204,26.045147,1
63.11932,18.552498,33.796574,19.370605,61.207127,18.651981,41.859661,26.949099,66.083847,19.509104,41.65147,24.117237,1
62.072697,17.838636,22.420156,12.216523,54.807133,17.834478,41.079834,27.574169,54.65707,18.42322,35.315884,21.630234,1
65.42469,19.909515,62.029045,39.723518,64.46492,19.711609,58.990334,38.508091,60.516624,20.494913,65.685379,41.262466,1
61.964672,19.083221,42.036213,25.293898,56.097252,19.194794,50.780155,33.133389,65.253372,20.022381,50.892288,30.542469,1
68.815018,20.796854,79.914925,53.166107,55.214725,20.779631,76.72348,50.875229,61.842754,21.476053,83.705391,54.341156,1
61.185238,17.720673,26.806026,15.087542,57.12384,17.810442,42.454372,28.516602,61.401382,18.46553,37.448616,22.740778,1
58.561504,16.765787,12.706553,6.1519752,56.131134,17.080971,28.632214,18.2038,56.155136,17.563673,24.682613,13.959341,1
65.89325,19.803095,54.588955,34.121189,54.798862,20.03969,68.111824,45.640285,67.118675,20.462805,66.284554,41.734867,1
66.295021,19.729202,48.408066,29.411316,62.984371,19.731367,55.920563,36.461727,62.63036,20.384144,60.09008,37.228542,1
61.006264,18.474463,32.415298,18.478889,51.828655,18.685032,48.666473,32.656597,60.706627,19.371973,43.306671,25.892344,1
61.40554,18.268559,34.234901,19.975986,63.404572,18.332109,42.477543,28.132925,60.667812,19.196695,37.757771,21.884136,1
60.744568,18.103096,31.524649,17.901318,59.057266,18.295221,43.476357,28.278852,62.985725,19.220722,44.633011,26.763971,1
62.213364,21.113981,91.881187,62.951477,52.151081,21.11319,89.389343,60.771595,59.563564,21.718456,93.105515,61.667324,1
65.767044,18.987259,40.101673,23.690443,56.049091,19.296528,58.742294,39.818558,62.364227,19.798874,51.686497,31.551542,1
66.839516,19.470913,46.805016,28.395454,57.710896,19.77117,61.972542,41.353703,66.436409,20.242773,61.455963,38.16423,1
55.701729,17.758734,28.144186,16.007328,60.562023,17.905571,38.662224,25.297411,60.915531,18.596968,35.441032,21.044689,1
62.109314,18.652601,33.840221,19.434237,50.806503,18.897369,53.060699,35.898365,61.688393,19.406158,44.864784,26.986322,1
65.366951,20.922613,87.380013,59.397541,53.713455,20.905701,84.609596,57.100914,62.569046,21.530561,88.400063,58.057446,1
66.9561,19.633133,53.223877,33.21904,57.312695,19.505777,54.257309,35.06921,60.415977,20.220917,59.099899,36.680706,1
64.489449,17.887581,25.112837,13.677764,61.241478,18.045252,36.372658,23.330235,63.813923,18.926025,34.390373,19.738043,1
53.786694,17.816311,24.131655,13.147011,59.148533,18.111233,39.150791,25.598225,57.957348,18.821331,36.706242,21.957323,1
58.360386,18.221638,30.12252,17.087934,52.1031,18.415087,46.399071,31.115353,62.471634,19.073753,39.611725,23.649899,1
53.824142,17.682913,21.445227,11.505771,57.091507,17.76993,33.735699,21.656652,57.78146,18.380102,31.350756,18.284597,1
61.930241,18.938517,56.072086,36.663048,57.469952,18.919001,54.356979,36.721935,55.512272,19.269554,56.112984,35.919514,1
67.144295,18.66407,55.721767,37.144501,56.738731,18.825136,53.306911,35.91917,55.086452,19.00322,51.553719,32.745529,1
63.601074,16.657389,15.075312,8.0138721,56.744225,16.919615,27.44607,17.968811,69.52626,17.225468,18.419653,9.9422264,1
69.873039,19.083965,52.314629,34.158348,57.983341,19.190447,60.405182,41.829109,64.585175,19.237391,48.834129,30.809544,1
56.703663,19.007236,61.525162,40.922935,59.096371,18.597918,51.272102,34.505398,58.661816,18.508419,49.12318,30.966957,1
62.506081,18.020361,32.623817,19.02911,57.638428,18.138828,47.355556,32.58139,63.13203,18.33613,32.809635,19.332893,1
65.659782,17.584517,25.122303,14.323071,56.591995,17.647181,41.039093,27.998064,66.8311,17.974092,26.187683,14.626173,1
57.997715,18.211401,36.442146,21.951145,57.548916,18.333939,47.234375,31.987234,62.334721,18.451138,40.316711,24.55039,1
71.870384,17.448128,23.178337,13.058558,57.762325,17.265381,34.698574,23.227304,69.845741,17.694883,22.929634,12.454948,1
66.50425,17.443085,24.225475,13.674312,56.10648,17.447521,37.926479,25.724386,68.757469,17.795385,24.125103,13.179206,1
57.972725,17.425522,28.895784,17.070292,60.56929,17.613543,36.822533,23.956251,55.578609,17.797966,32.992729,19.46982,1
66.937325,17.626928,27.129555,15.748275,57.683647,17.902548,44.341068,30.202932,68.745277,18.129564,28.896494,16.355154,1
58.355324,17.999163,36.762882,22.422773,59.077785,18.149267,43.206421,28.604986,59.433594,18.000795,39.169384,23.982391,1
56.39476,18.253126,46.892525,30.268328,61.211025,18.236963,45.040981,29.732729,59.392017,18.316425,47.810627,30.348484,1
60.410706,18.773823,55.458817,36.335705,59.406818,18.716696,51.220177,34.361492,58.558788,19.099018,55.176491,35.064713,1
62.768906,18.330753,34.499565,20.089548,54.464096,18.278522,50.707787,34.937645,69.610283,18.565159,37.65649,22.600622,1
69.499031,17.387844,27.008493,15.893952,59.782833,17.34951,35.608662,23.687397,67.820786,17.325417,21.937647,11.964845,1
54.48917,17.670052,35.342155,21.605265,57.644146,17.693832,40.88147,26.889158,53.540783,17.878616,37.303242,22.429806,1
71.829247,17.052784,18.962408,10.438481,58.578781,17.089611,33.66396,22.52293,71.944221,17.461588,21.939453,12.083764,1
65.108002,18.927351,52.779793,34.441216,58.42157,18.826403,50.881168,34.225311,58.540039,18.922346,42.102909,25.765026,1
54.915817,17.364782,30.084925,18.06447,54.08215,17.511301,38.454967,25.3578,50.410698,17.673948,32.272865,19.309265,1
63.007278,16.972326,20.154133,11.2202,54.153694,17.118303,33.689739,22.644848,69.515221,17.450819,23.924883,13.343739,1
60.416447,18.128222,26.813026,14.730319,51.763508,18.122631,47.775414,32.391788,64.977066,18.456133,36.501598,22.049879,1
53.851063,18.332636,44.006649,27.944122,56.388584,18.39723,44.311718,29.00178,57.768677,18.470072,41.930504,25.457371,1
57.5634,18.51103,42.79562,26.597832,55.565834,18.546947,48.815575,32.941715,57.863022,18.754587,43.026974,26.425526,1
71.431747,19.309563,56.002373,36.644688,56.088085,19.493734,71.689468,50.639523,63.802624,19.60301,58.733376,38.127689,1
67.541275,19.197479,59.231224,39.600746,59.845688,18.915932,53.492264,36.232166,59.288273,19.032267,43.754322,27.144987,1
63.450455,17.232563,23.120192,12.90089,53.12719,17.268387,35.235359,23.672796,72.115959,17.56517,22.321011,11.989525,1
68.478546,19.252682,43.960953,26.833717,51.195107,19.268593,60.610516,42.090569,63.996258,19.595194,44.935627,27.41493,1
